	5.983302E+00	4.618927E+01
	5.981969E+00	4.619004E+01
	5.982005E+00	4.619007E+01
	5.982678E+00	4.619066E+01
	5.982819E+00	4.619077E+01
	5.976170E+00	4.619281E+01
	5.973143E+00	4.619378E+01
	5.971915E+00	4.619417E+01
	5.963716E+00	4.619702E+01
	5.963726E+00	4.619704E+01
	5.963796E+00	4.619708E+01
	5.963807E+00	4.619711E+01
	5.963753E+00	4.619722E+01
	5.963874E+00	4.619732E+01
	5.963962E+00	4.619734E+01
	5.963942E+00	4.619738E+01
	5.963831E+00	4.619742E+01
	5.964070E+00	4.619759E+01
	5.964083E+00	4.619762E+01
	5.964070E+00	4.619763E+01
	5.963984E+00	4.619765E+01
	5.964031E+00	4.619770E+01
	5.964091E+00	4.619773E+01
	5.964160E+00	4.619767E+01
	5.964214E+00	4.619770E+01
	5.964258E+00	4.619781E+01
	5.964418E+00	4.619795E+01
	5.964430E+00	4.619800E+01
	5.964484E+00	4.619817E+01
	5.964549E+00	4.619822E+01
	5.964646E+00	4.619820E+01
	5.964662E+00	4.619826E+01
	5.964571E+00	4.619839E+01
	5.964651E+00	4.619842E+01
	5.964662E+00	4.619852E+01
	5.964696E+00	4.619859E+01
	5.964661E+00	4.619871E+01
	5.964685E+00	4.619880E+01
	5.964790E+00	4.619892E+01
	5.964907E+00	4.619899E+01
	5.964974E+00	4.619901E+01
	5.965179E+00	4.619902E+01
	5.965228E+00	4.619904E+01
	5.965484E+00	4.619934E+01
	5.965568E+00	4.619948E+01
	5.965641E+00	4.619954E+01
	5.966075E+00	4.619971E+01
	5.966116E+00	4.619969E+01
	5.966178E+00	4.619961E+01
	5.966213E+00	4.619960E+01
	5.966286E+00	4.619963E+01
	5.966451E+00	4.619976E+01
	5.966652E+00	4.619986E+01
	5.966757E+00	4.619999E+01
	5.966826E+00	4.620002E+01
	5.966918E+00	4.620001E+01
	5.966983E+00	4.619990E+01
	5.967058E+00	4.619989E+01
	5.967237E+00	4.619993E+01
	5.967389E+00	4.620007E+01
	5.967521E+00	4.620012E+01
	5.967556E+00	4.620015E+01
	5.967608E+00	4.620026E+01
	5.967685E+00	4.620028E+01
	5.967734E+00	4.620025E+01
	5.967794E+00	4.620012E+01
	5.967832E+00	4.620011E+01
	5.967985E+00	4.620025E+01
	5.968071E+00	4.620030E+01
	5.968110E+00	4.620027E+01
	5.968124E+00	4.620024E+01
	5.968096E+00	4.620008E+01
	5.968124E+00	4.620002E+01
	5.968180E+00	4.620004E+01
	5.968279E+00	4.620011E+01
	5.968573E+00	4.620026E+01
	5.968627E+00	4.620032E+01
	5.968754E+00	4.620058E+01
	5.968788E+00	4.620060E+01
	5.968891E+00	4.620058E+01
	5.968915E+00	4.620048E+01
	5.968945E+00	4.620045E+01
	5.969043E+00	4.620044E+01
	5.969135E+00	4.620049E+01
	5.969201E+00	4.620060E+01
	5.969289E+00	4.620098E+01
	5.969286E+00	4.620104E+01
	5.969230E+00	4.620118E+01
	5.969254E+00	4.620122E+01
	5.969311E+00	4.620123E+01
	5.969439E+00	4.620116E+01
	5.969542E+00	4.620113E+01
	5.969606E+00	4.620110E+01
	5.969697E+00	4.620101E+01
	5.969734E+00	4.620102E+01
	5.969843E+00	4.620113E+01
	5.970011E+00	4.620122E+01
	5.970105E+00	4.620133E+01
	5.970337E+00	4.620140E+01
	5.970373E+00	4.620142E+01
	5.970416E+00	4.620153E+01
	5.970420E+00	4.620165E+01
	5.970444E+00	4.620167E+01
	5.970534E+00	4.620168E+01
	5.970643E+00	4.620164E+01
	5.970765E+00	4.620155E+01
	5.970796E+00	4.620155E+01
	5.971022E+00	4.620162E+01
	5.971122E+00	4.620162E+01
	5.971459E+00	4.620158E+01
	5.971514E+00	4.620160E+01
	5.971616E+00	4.620170E+01
	5.971836E+00	4.620182E+01
	5.971947E+00	4.620194E+01
	5.972039E+00	4.620208E+01
	5.972113E+00	4.620212E+01
	5.972347E+00	4.620212E+01
	5.972522E+00	4.620214E+01
	5.972571E+00	4.620217E+01
	5.972608E+00	4.620223E+01
	5.972551E+00	4.620229E+01
	5.972551E+00	4.620233E+01
	5.972593E+00	4.620237E+01
	5.972670E+00	4.620239E+01
	5.972899E+00	4.620242E+01
	5.973104E+00	4.620247E+01
	5.973271E+00	4.620248E+01
	5.973348E+00	4.620252E+01
	5.973402E+00	4.620268E+01
	5.973510E+00	4.620279E+01
	5.973420E+00	4.620283E+01
	5.973313E+00	4.620284E+01
	5.973266E+00	4.620287E+01
	5.973256E+00	4.620292E+01
	5.973113E+00	4.620312E+01
	5.972818E+00	4.620337E+01
	5.972814E+00	4.620340E+01
	5.972867E+00	4.620348E+01
	5.972828E+00	4.620352E+01
	5.972880E+00	4.620361E+01
	5.972788E+00	4.620367E+01
	5.972481E+00	4.620374E+01
	5.972049E+00	4.620388E+01
	5.971901E+00	4.620401E+01
	5.971806E+00	4.620406E+01
	5.971669E+00	4.620416E+01
	5.971583E+00	4.620419E+01
	5.971444E+00	4.620429E+01
	5.971347E+00	4.620433E+01
	5.971113E+00	4.620430E+01
	5.971004E+00	4.620430E+01
	5.970938E+00	4.620432E+01
	5.970835E+00	4.620439E+01
	5.970753E+00	4.620442E+01
	5.970656E+00	4.620453E+01
	5.970720E+00	4.620460E+01
	5.970751E+00	4.620480E+01
	5.970855E+00	4.620491E+01
	5.970820E+00	4.620496E+01
	5.970617E+00	4.620503E+01
	5.970544E+00	4.620508E+01
	5.970231E+00	4.620526E+01
	5.970131E+00	4.620546E+01
	5.970102E+00	4.620563E+01
	5.969923E+00	4.620585E+01
	5.969856E+00	4.620590E+01
	5.969761E+00	4.620609E+01
	5.969616E+00	4.620624E+01
	5.969572E+00	4.620639E+01
	5.969510E+00	4.620638E+01
	5.969463E+00	4.620639E+01
	5.969410E+00	4.620656E+01
	5.969255E+00	4.620667E+01
	5.969273E+00	4.620671E+01
	5.969478E+00	4.620690E+01
	5.969556E+00	4.620700E+01
	5.970312E+00	4.620843E+01
	5.971614E+00	4.621129E+01
	5.973293E+00	4.621367E+01
	5.973528E+00	4.621392E+01
	5.974577E+00	4.621495E+01
	5.974567E+00	4.621501E+01
	5.974649E+00	4.621502E+01
	5.975767E+00	4.621558E+01
	5.979123E+00	4.621724E+01
	5.979241E+00	4.621717E+01
	5.979332E+00	4.621716E+01
	5.979380E+00	4.621717E+01
	5.979487E+00	4.621722E+01
	5.979531E+00	4.621721E+01
	5.979629E+00	4.621712E+01
	5.979716E+00	4.621709E+01
	5.979913E+00	4.621705E+01
	5.980093E+00	4.621696E+01
	5.980122E+00	4.621692E+01
	5.980168E+00	4.621692E+01
	5.980219E+00	4.621697E+01
	5.980404E+00	4.621725E+01
	5.980434E+00	4.621726E+01
	5.980528E+00	4.621725E+01
	5.980614E+00	4.621721E+01
	5.980650E+00	4.621718E+01
	5.980671E+00	4.621712E+01
	5.980843E+00	4.621720E+01
	5.981109E+00	4.621725E+01
	5.981203E+00	4.621724E+01
	5.981403E+00	4.621713E+01
	5.981622E+00	4.621705E+01
	5.981740E+00	4.621703E+01
	5.982168E+00	4.621701E+01
	5.982368E+00	4.621697E+01
	5.982508E+00	4.621689E+01
	5.982693E+00	4.621692E+01
	5.982844E+00	4.621688E+01
	5.982988E+00	4.621688E+01
	5.983139E+00	4.621686E+01
	5.983224E+00	4.621686E+01
	5.983421E+00	4.621691E+01
	5.983605E+00	4.621691E+01
	5.983785E+00	4.621702E+01
	5.983933E+00	4.621707E+01
	5.983975E+00	4.621711E+01
	5.984018E+00	4.621723E+01
	5.984042E+00	4.621725E+01
	5.984124E+00	4.621724E+01
	5.984195E+00	4.621716E+01
	5.984317E+00	4.621708E+01
	5.984305E+00	4.621702E+01
	5.984325E+00	4.621695E+01
	5.984398E+00	4.621688E+01
	5.984450E+00	4.621686E+01
	5.984516E+00	4.621685E+01
	5.984576E+00	4.621687E+01
	5.984646E+00	4.621696E+01
	5.984657E+00	4.621710E+01
	5.984717E+00	4.621715E+01
	5.984757E+00	4.621715E+01
	5.984792E+00	4.621714E+01
	5.984884E+00	4.621703E+01
	5.984913E+00	4.621697E+01
	5.984958E+00	4.621695E+01
	5.985072E+00	4.621695E+01
	5.985360E+00	4.621690E+01
	5.985519E+00	4.621691E+01
	5.985594E+00	4.621688E+01
	5.985679E+00	4.621677E+01
	5.985815E+00	4.621676E+01
	5.985916E+00	4.621678E+01
	5.986011E+00	4.621684E+01
	5.986089E+00	4.621685E+01
	5.986253E+00	4.621681E+01
	5.986368E+00	4.621680E+01
	5.986433E+00	4.621676E+01
	5.986610E+00	4.621678E+01
	5.986678E+00	4.621677E+01
	5.986842E+00	4.621668E+01
	5.986902E+00	4.621667E+01
	5.987136E+00	4.621674E+01
	5.987443E+00	4.621673E+01
	5.987586E+00	4.621669E+01
	5.987676E+00	4.621663E+01
	5.987708E+00	4.621654E+01
	5.987820E+00	4.621644E+01
	5.987853E+00	4.621643E+01
	5.987880E+00	4.621648E+01
	5.987917E+00	4.621648E+01
	5.988226E+00	4.621639E+01
	5.988368E+00	4.621626E+01
	5.988654E+00	4.621614E+01
	5.988842E+00	4.621609E+01
	5.989024E+00	4.621609E+01
	5.989344E+00	4.621616E+01
	5.989497E+00	4.621615E+01
	5.989657E+00	4.621620E+01
	5.989718E+00	4.621618E+01
	5.989881E+00	4.621606E+01
	5.989989E+00	4.621594E+01
	5.990067E+00	4.621589E+01
	5.990117E+00	4.621590E+01
	5.990239E+00	4.621595E+01
	5.990295E+00	4.621595E+01
	5.990360E+00	4.621593E+01
	5.990541E+00	4.621581E+01
	5.990700E+00	4.621576E+01
	5.990808E+00	4.621576E+01
	5.990981E+00	4.621582E+01
	5.991072E+00	4.621584E+01
	5.991157E+00	4.621583E+01
	5.991253E+00	4.621580E+01
	5.991390E+00	4.621552E+01
	5.991489E+00	4.621545E+01
	5.991592E+00	4.621545E+01
	5.991871E+00	4.621553E+01
	5.991935E+00	4.621553E+01
	5.992074E+00	4.621547E+01
	5.992405E+00	4.621527E+01
	5.992486E+00	4.621524E+01
	5.992580E+00	4.621522E+01
	5.992782E+00	4.621522E+01
	5.992810E+00	4.621524E+01
	5.992854E+00	4.621533E+01
	5.992830E+00	4.621536E+01
	5.993220E+00	4.621621E+01
	5.993260E+00	4.621656E+01
	5.993332E+00	4.621677E+01
	5.993494E+00	4.621708E+01
	5.993570E+00	4.621727E+01
	5.993590E+00	4.621739E+01
	5.993573E+00	4.621764E+01
	5.993500E+00	4.621794E+01
	5.993394E+00	4.621816E+01
	5.993108E+00	4.621860E+01
	5.993079E+00	4.621868E+01
	5.993058E+00	4.621868E+01
	5.993062E+00	4.621871E+01
	5.992859E+00	4.621902E+01
	5.991639E+00	4.621974E+01
	5.991493E+00	4.621986E+01
	5.991352E+00	4.622003E+01
	5.991290E+00	4.622015E+01
	5.991057E+00	4.622077E+01
	5.990885E+00	4.622109E+01
	5.990606E+00	4.622142E+01
	5.990154E+00	4.622171E+01
	5.992831E+00	4.622296E+01
	5.992942E+00	4.622298E+01
	5.993050E+00	4.622291E+01
	5.993203E+00	4.622290E+01
	5.993289E+00	4.622282E+01
	5.993401E+00	4.622277E+01
	5.993428E+00	4.622270E+01
	5.993453E+00	4.622269E+01
	5.993622E+00	4.622270E+01
	5.993778E+00	4.622265E+01
	5.993825E+00	4.622262E+01
	5.993969E+00	4.622260E+01
	5.994074E+00	4.622252E+01
	5.994177E+00	4.622251E+01
	5.994298E+00	4.622244E+01
	5.994347E+00	4.622243E+01
	5.994436E+00	4.622245E+01
	5.994667E+00	4.622244E+01
	5.994779E+00	4.622247E+01
	5.994892E+00	4.622255E+01
	5.995061E+00	4.622254E+01
	5.995242E+00	4.622263E+01
	5.995337E+00	4.622263E+01
	5.995444E+00	4.622260E+01
	5.995524E+00	4.622252E+01
	5.995777E+00	4.622245E+01
	5.995971E+00	4.622245E+01
	5.996207E+00	4.622239E+01
	5.996303E+00	4.622239E+01
	5.996426E+00	4.622243E+01
	5.996532E+00	4.622240E+01
	5.996711E+00	4.622229E+01
	5.996899E+00	4.622227E+01
	5.996981E+00	4.622229E+01
	5.997143E+00	4.622226E+01
	5.997300E+00	4.622229E+01
	5.997444E+00	4.622225E+01
	5.997553E+00	4.622226E+01
	5.997875E+00	4.622216E+01
	5.997981E+00	4.622215E+01
	5.998425E+00	4.622195E+01
	5.998579E+00	4.622190E+01
	5.998637E+00	4.622181E+01
	5.998711E+00	4.622173E+01
	5.998850E+00	4.622166E+01
	5.998941E+00	4.622162E+01
	5.999114E+00	4.622161E+01
	5.999152E+00	4.622160E+01
	5.999259E+00	4.622142E+01
	5.999455E+00	4.622127E+01
	5.999501E+00	4.622120E+01
	5.999504E+00	4.622110E+01
	5.999576E+00	4.622109E+01
	6.000031E+00	4.622005E+01
	6.001489E+00	4.622051E+01
	6.001566E+00	4.622054E+01
	6.001648E+00	4.622061E+01
	6.001884E+00	4.622090E+01
	6.002100E+00	4.622128E+01
	6.002264E+00	4.622148E+01
	6.002752E+00	4.622218E+01
	6.003372E+00	4.622272E+01
	6.004110E+00	4.622308E+01
	6.004596E+00	4.622336E+01
	6.004832E+00	4.622345E+01
	6.005955E+00	4.622373E+01
	6.006110E+00	4.622376E+01
	6.006955E+00	4.622383E+01
	6.007100E+00	4.622383E+01
	6.007162E+00	4.622386E+01
	6.007261E+00	4.622398E+01
	6.007248E+00	4.622407E+01
	6.007016E+00	4.622441E+01
	6.006997E+00	4.622449E+01
	6.007041E+00	4.622489E+01
	6.006993E+00	4.622543E+01
	6.006859E+00	4.622572E+01
	6.006666E+00	4.622601E+01
	6.006603E+00	4.622614E+01
	6.006576E+00	4.622633E+01
	6.006579E+00	4.622656E+01
	6.006595E+00	4.622660E+01
	6.006691E+00	4.622667E+01
	6.006793E+00	4.622670E+01
	6.006875E+00	4.622670E+01
	6.007538E+00	4.622649E+01
	6.007879E+00	4.622642E+01
	6.008061E+00	4.622641E+01
	6.008226E+00	4.622645E+01
	6.008344E+00	4.622650E+01
	6.008693E+00	4.622671E+01
	6.009523E+00	4.622710E+01
	6.009632E+00	4.622718E+01
	6.009994E+00	4.622755E+01
	6.010265E+00	4.622785E+01
	6.010304E+00	4.622797E+01
	6.010293E+00	4.622803E+01
	6.010231E+00	4.622811E+01
	6.009760E+00	4.622847E+01
	6.009629E+00	4.622860E+01
	6.009535E+00	4.622875E+01
	6.009582E+00	4.622895E+01
	6.009736E+00	4.622905E+01
	6.009779E+00	4.622906E+01
	6.009993E+00	4.622906E+01
	6.010283E+00	4.622898E+01
	6.010680E+00	4.622882E+01
	6.011227E+00	4.622864E+01
	6.011406E+00	4.622861E+01
	6.012163E+00	4.622852E+01
	6.012302E+00	4.622851E+01
	6.012400E+00	4.622853E+01
	6.012585E+00	4.622859E+01
	6.013018E+00	4.622879E+01
	6.013336E+00	4.622903E+01
	6.013395E+00	4.622912E+01
	6.013429E+00	4.622930E+01
	6.013371E+00	4.622954E+01
	6.013295E+00	4.622969E+01
	6.013171E+00	4.622985E+01
	6.012718E+00	4.623009E+01
	6.012639E+00	4.623017E+01
	6.012618E+00	4.623027E+01
	6.012699E+00	4.623069E+01
	6.012787E+00	4.623086E+01
	6.012908E+00	4.623099E+01
	6.013045E+00	4.623109E+01
	6.013119E+00	4.623112E+01
	6.013244E+00	4.623113E+01
	6.013327E+00	4.623112E+01
	6.013467E+00	4.623107E+01
	6.013705E+00	4.623092E+01
	6.013997E+00	4.623078E+01
	6.014411E+00	4.623062E+01
	6.014786E+00	4.623050E+01
	6.015019E+00	4.623045E+01
	6.015139E+00	4.623044E+01
	6.015258E+00	4.623045E+01
	6.015377E+00	4.623049E+01
	6.015480E+00	4.623055E+01
	6.015559E+00	4.623063E+01
	6.015711E+00	4.623085E+01
	6.016083E+00	4.623132E+01
	6.016201E+00	4.623152E+01
	6.016267E+00	4.623171E+01
	6.016304E+00	4.623182E+01
	6.016382E+00	4.623198E+01
	6.016422E+00	4.623200E+01
	6.016454E+00	4.623198E+01
	6.016499E+00	4.623196E+01
	6.017418E+00	4.623157E+01
	6.017490E+00	4.623156E+01
	6.017521E+00	4.623158E+01
	6.017605E+00	4.623158E+01
	6.017637E+00	4.623162E+01
	6.017896E+00	4.623157E+01
	6.017975E+00	4.623154E+01
	6.018012E+00	4.623154E+01
	6.018044E+00	4.623160E+01
	6.018110E+00	4.623164E+01
	6.018196E+00	4.623165E+01
	6.018387E+00	4.623159E+01
	6.018481E+00	4.623158E+01
	6.018465E+00	4.623165E+01
	6.018493E+00	4.623167E+01
	6.018719E+00	4.623163E+01
	6.018747E+00	4.623164E+01
	6.018799E+00	4.623177E+01
	6.018854E+00	4.623180E+01
	6.018987E+00	4.623182E+01
	6.019270E+00	4.623180E+01
	6.019439E+00	4.623186E+01
	6.019553E+00	4.623176E+01
	6.019585E+00	4.623176E+01
	6.019699E+00	4.623182E+01
	6.019762E+00	4.623184E+01
	6.019896E+00	4.623183E+01
	6.019922E+00	4.623184E+01
	6.019959E+00	4.623205E+01
	6.019952E+00	4.623213E+01
	6.019972E+00	4.623217E+01
	6.020109E+00	4.623219E+01
	6.020251E+00	4.623224E+01
	6.020314E+00	4.623223E+01
	6.020388E+00	4.623217E+01
	6.020518E+00	4.623216E+01
	6.020620E+00	4.623218E+01
	6.020680E+00	4.623226E+01
	6.020729E+00	4.623229E+01
	6.020780E+00	4.623230E+01
	6.020906E+00	4.623228E+01
	6.020968E+00	4.623229E+01
	6.021008E+00	4.623236E+01
	6.021033E+00	4.623236E+01
	6.021190E+00	4.623230E+01
	6.021338E+00	4.623229E+01
	6.021410E+00	4.623231E+01
	6.021434E+00	4.623234E+01
	6.021419E+00	4.623243E+01
	6.021453E+00	4.623252E+01
	6.021453E+00	4.623258E+01
	6.021481E+00	4.623260E+01
	6.021664E+00	4.623260E+01
	6.021754E+00	4.623255E+01
	6.021847E+00	4.623254E+01
	6.021928E+00	4.623251E+01
	6.022136E+00	4.623251E+01
	6.022187E+00	4.623252E+01
	6.022372E+00	4.623264E+01
	6.022611E+00	4.623263E+01
	6.022760E+00	4.623273E+01
	6.022820E+00	4.623274E+01
	6.022922E+00	4.623268E+01
	6.023034E+00	4.623268E+01
	6.023093E+00	4.623271E+01
	6.023128E+00	4.623278E+01
	6.023193E+00	4.623283E+01
	6.023220E+00	4.623289E+01
	6.023344E+00	4.623299E+01
	6.023414E+00	4.623301E+01
	6.023445E+00	4.623305E+01
	6.023636E+00	4.623314E+01
	6.023694E+00	4.623315E+01
	6.023986E+00	4.623313E+01
	6.024082E+00	4.623310E+01
	6.024186E+00	4.623309E+01
	6.024286E+00	4.623305E+01
	6.024342E+00	4.623305E+01
	6.024543E+00	4.623311E+01
	6.024630E+00	4.623310E+01
	6.024824E+00	4.623303E+01
	6.024889E+00	4.623304E+01
	6.024983E+00	4.623316E+01
	6.025106E+00	4.623323E+01
	6.025440E+00	4.623322E+01
	6.025519E+00	4.623325E+01
	6.025622E+00	4.623341E+01
	6.025787E+00	4.623357E+01
	6.025792E+00	4.623360E+01
	6.025743E+00	4.623367E+01
	6.025762E+00	4.623380E+01
	6.025891E+00	4.623409E+01
	6.025993E+00	4.623417E+01
	6.026140E+00	4.623421E+01
	6.026401E+00	4.623435E+01
	6.026526E+00	4.623434E+01
	6.026835E+00	4.623426E+01
	6.026886E+00	4.623426E+01
	6.026943E+00	4.623428E+01
	6.026964E+00	4.623428E+01
	6.027465E+00	4.623465E+01
	6.027683E+00	4.623478E+01
	6.028667E+00	4.623523E+01
	6.029212E+00	4.623562E+01
	6.029444E+00	4.623581E+01
	6.030144E+00	4.623646E+01
	6.032270E+00	4.623763E+01
	6.033657E+00	4.623855E+01
	6.033758E+00	4.623849E+01
	6.034169E+00	4.623823E+01
	6.038971E+00	4.623512E+01
	6.042061E+00	4.623335E+01
	6.042124E+00	4.623333E+01
	6.042144E+00	4.623330E+01
	6.046112E+00	4.623140E+01
	6.046199E+00	4.623149E+01
	6.046485E+00	4.623189E+01
	6.047209E+00	4.623300E+01
	6.047448E+00	4.623340E+01
	6.047927E+00	4.623317E+01
	6.047992E+00	4.623316E+01
	6.048563E+00	4.623356E+01
	6.049504E+00	4.623430E+01
	6.049672E+00	4.623456E+01
	6.050276E+00	4.623515E+01
	6.050827E+00	4.623589E+01
	6.051080E+00	4.623649E+01
	6.051156E+00	4.623660E+01
	6.051308E+00	4.623690E+01
	6.051695E+00	4.623748E+01
	6.051712E+00	4.623756E+01
	6.052138E+00	4.623809E+01
	6.052086E+00	4.623823E+01
	6.052140E+00	4.623830E+01
	6.052666E+00	4.623878E+01
	6.053220E+00	4.623932E+01
	6.054347E+00	4.624037E+01
	6.054515E+00	4.624050E+01
	6.054634E+00	4.624050E+01
	6.055860E+00	4.624165E+01
	6.056559E+00	4.624197E+01
	6.057158E+00	4.624220E+01
	6.057999E+00	4.624283E+01
	6.058731E+00	4.624367E+01
	6.060189E+00	4.624489E+01
	6.060405E+00	4.624501E+01
	6.060874E+00	4.624509E+01
	6.061437E+00	4.624510E+01
	6.062219E+00	4.624541E+01
	6.063327E+00	4.624580E+01
	6.063363E+00	4.624578E+01
	6.063864E+00	4.624512E+01
	6.063871E+00	4.624509E+01
	6.063978E+00	4.624497E+01
	6.064159E+00	4.624467E+01
	6.064345E+00	4.624457E+01
	6.064531E+00	4.624441E+01
	6.064595E+00	4.624432E+01
	6.064734E+00	4.624426E+01
